"ssoid","create_time","evaluation_id","evaluation_type","ex","ey","time"
"1134605055","2025-09-18 14:52:51.000","224287","0","237.6165","403.8083","2025-09-18 14:52:33:882"
"1134605055","2025-09-18 14:52:51.000","224287","0","239.4131","404.57","2025-09-18 14:52:33:897"
"1134605055","2025-09-18 14:52:51.000","224287","0","241.0752","405.3881","2025-09-18 14:52:33:915"
"1134605055","2025-09-18 14:52:51.000","224287","0","242.7773","406.2061","2025-09-18 14:52:33:931"
"1134605055","2025-09-18 14:52:51.000","224287","0","244.3916","407.2611","2025-09-18 14:52:33:949"
"1134605055","2025-09-18 14:52:51.000","224287","0","245.9798","408.3197","2025-09-18 14:52:33:963"
"1134605055","2025-09-18 14:52:51.000","224287","0","247.5723","409.208","2025-09-18 14:52:33:984"
"1134605055","2025-09-18 14:52:51.000","224287","0","249.2939","410.4183","2025-09-18 14:52:33:998"
"1134605055","2025-09-18 14:52:51.000","224287","0","251.0967","411.4841","2025-09-18 14:52:34:019"
"1134605055","2025-09-18 14:52:51.000","224287","0","252.7311","412.4072","2025-09-18 14:52:34:030"
"1134605055","2025-09-18 14:52:51.000","224287","0","254.5449","413.4304","2025-09-18 14:52:34:049"
"1134605055","2025-09-18 14:52:51.000","224287","0","256.2337","414.6559","2025-09-18 14:52:34:064"
"1134605055","2025-09-18 14:52:51.000","224287","0","257.2012","415.3561","2025-09-18 14:52:34:083"
"1134605055","2025-09-18 14:52:51.000","224287","0","257.8779","415.8779","2025-09-18 14:52:34:098"
"1134605055","2025-09-18 14:52:51.000","224287","0","258.2914","416.208","2025-09-18 14:52:34:115"
"1134605055","2025-09-18 14:52:51.000","224287","0","258.5531","416.4697","2025-09-18 14:52:34:131"
"1134605055","2025-09-18 14:52:51.000","224287","0","258.7083","416.5","2025-09-18 14:52:34:149"
"1134605055","2025-09-18 14:52:51.000","224287","0","259.1218","416.8718","2025-09-18 14:52:34:215"
"1134605055","2025-09-18 14:52:51.000","224287","0","259.388","417.1927","2025-09-18 14:52:34:231"
"1134605055","2025-09-18 14:52:51.000","224287","0","260.1976","418.0137","2025-09-18 14:52:34:250"
"1134605055","2025-09-18 14:52:51.000","224287","0","261.0723","419.0684","2025-09-18 14:52:34:265"
"1134605055","2025-09-18 14:52:51.000","224287","0","261.8718","420.0385","2025-09-18 14:52:34:282"
"1134605055","2025-09-18 14:52:51.000","224287","0","262.5807","420.9141","2025-09-18 14:52:34:298"
"1134605055","2025-09-18 14:52:51.000","224287","0","262.9583","421.5834","2025-09-18 14:52:34:316"
"1134605055","2025-09-18 14:52:51.000","224287","0","263.2236","421.807","2025-09-18 14:52:34:331"
"1134605055","2025-09-18 14:52:51.000","224287","0","263.4857","422.069","2025-09-18 14:52:34:347"
"1134605055","2025-09-18 14:52:51.000","224287","0","263.5417","422.125","2025-09-18 14:52:34:365"
"1134605055","2025-09-18 14:52:51.000","224287","0","263.5902","422.2568","2025-09-18 14:52:34:381"
"1134605055","2025-09-18 14:52:51.000","224287","0","263.1689","422.6644","2025-09-18 14:52:34:431"
"1134605055","2025-09-18 14:52:51.000","224287","0","261.4893","423.6807","2025-09-18 14:52:34:449"
"1134605055","2025-09-18 14:52:51.000","224287","0","258.6784","425.1611","2025-09-18 14:52:34:466"
"1134605055","2025-09-18 14:52:51.000","224287","0","254.653","426.8275","2025-09-18 14:52:34:482"
"1134605055","2025-09-18 14:52:51.000","224287","0","252.1719","428.2194","2025-09-18 14:52:34:499"
"1134605055","2025-09-18 14:52:51.000","224287","0","249.2132","429.9691","2025-09-18 14:52:34:515"
"1134605055","2025-09-18 14:52:51.000","224287","0","244.8376","432.5202","2025-09-18 14:52:34:531"
"1134605055","2025-09-18 14:52:51.000","224287","0","239.3011","435.5847","2025-09-18 14:52:34:548"
"1134605055","2025-09-18 14:52:51.000","224287","0","234.8392","438.4958","2025-09-18 14:52:34:565"
"1134605055","2025-09-18 14:52:51.000","224287","0","231.306","441.236","2025-09-18 14:52:34:582"
"1134605055","2025-09-18 14:52:51.000","224287","0","228.0003","444.0225","2025-09-18 14:52:34:599"
"1134605055","2025-09-18 14:52:51.000","224287","0","224.8333","446.5417","2025-09-18 14:52:34:615"
"1134605055","2025-09-18 14:52:51.000","224287","0","220.9209","449.2308","2025-09-18 14:52:34:632"
"1134605055","2025-09-18 14:52:51.000","224287","0","216.166","452.0199","2025-09-18 14:52:34:649"
"1134605055","2025-09-18 14:52:51.000","224287","0","212.3275","454.3366","2025-09-18 14:52:34:665"
"1134605055","2025-09-18 14:52:51.000","224287","0","208.5781","457.374","2025-09-18 14:52:34:682"
"1134605055","2025-09-18 14:52:51.000","224287","0","205.5863","460.5176","2025-09-18 14:52:34:700"
"1134605055","2025-09-18 14:52:51.000","224287","0","203.8425","462.6136","2025-09-18 14:52:34:715"
"1134605055","2025-09-18 14:52:51.000","224287","0","201.6979","465.2458","2025-09-18 14:52:34:732"
"1134605055","2025-09-18 14:52:51.000","224287","0","199.9124","467.3945","2025-09-18 14:52:34:749"
"1134605055","2025-09-18 14:52:51.000","224287","0","198.416","469.0007","2025-09-18 14:52:34:766"
"1134605055","2025-09-18 14:52:51.000","224287","0","197.0088","470.3122","2025-09-18 14:52:34:782"
"1134605055","2025-09-18 14:52:51.000","224287","0","195.0296","472.0046","2025-09-18 14:52:34:800"
"1134605055","2025-09-18 14:52:51.000","224287","0","193.0566","473.82","2025-09-18 14:52:34:815"
"1134605055","2025-09-18 14:52:51.000","224287","0","190.7949","475.4814","2025-09-18 14:52:34:833"
"1134605055","2025-09-18 14:52:51.000","224287","0","188.9369","476.9948","2025-09-18 14:52:34:849"
"1134605055","2025-09-18 14:52:51.000","224287","0","187.0055","478.4128","2025-09-18 14:52:34:865"
"1134605055","2025-09-18 14:52:51.000","224287","0","185.4339","479.4564","2025-09-18 14:52:34:883"
"1134605055","2025-09-18 14:52:51.000","224287","0","184.498","480.057","2025-09-18 14:52:34:900"
"1134605055","2025-09-18 14:52:51.000","224287","0","183.251","480.7497","2025-09-18 14:52:34:916"
"1134605055","2025-09-18 14:52:51.000","224287","0","182.3366","481.2758","2025-09-18 14:52:34:933"
"1134605055","2025-09-18 14:52:51.000","224287","0","181.5446","481.7204","2025-09-18 14:52:34:949"
"1134605055","2025-09-18 14:52:51.000","224287","0","180.582","482.2507","2025-09-18 14:52:34:966"
"1134605055","2025-09-18 14:52:51.000","224287","0","179.6976","482.9431","2025-09-18 14:52:34:984"
"1134605055","2025-09-18 14:52:51.000","224287","0","178.9408","483.4463","2025-09-18 14:52:35:000"
"1134605055","2025-09-18 14:52:51.000","224287","0","178.7109","483.7061","2025-09-18 14:52:35:016"
"1134605055","2025-09-18 14:52:51.000","224287","0","178.445","483.8334","2025-09-18 14:52:35:033"
"1134605055","2025-09-18 14:52:51.000","224287","0","178.2083","483.8334","2025-09-18 14:52:35:049"
"1134605055","2025-09-18 14:52:51.000","224287","0","178.1667","483.8334","2025-09-18 14:52:35:067"
"1134605055","2025-09-18 14:52:51.000","224287","0","177.902","483.8334","2025-09-18 14:52:35:083"
"1134605055","2025-09-18 14:52:51.000","224287","0","177.5303","483.8334","2025-09-18 14:52:35:100"
"1134605055","2025-09-18 14:52:51.000","224287","0","176.513","483.2181","2025-09-18 14:52:35:117"
"1134605055","2025-09-18 14:52:51.000","224287","0","174.266","481.1826","2025-09-18 14:52:35:134"
"1134605055","2025-09-18 14:52:51.000","224287","0","171.3454","478.4821","2025-09-18 14:52:35:150"
"1134605055","2025-09-18 14:52:51.000","224287","0","167.7542","475.9196","2025-09-18 14:52:35:167"
"1134605055","2025-09-18 14:52:51.000","224287","0","163.8659","473.6696","2025-09-18 14:52:35:185"
"1134605055","2025-09-18 14:52:51.000","224287","0","159.8314","471.2383","2025-09-18 14:52:35:202"
"1134605055","2025-09-18 14:52:51.000","224287","0","153.433","467.7588","2025-09-18 14:52:35:219"
"1134605055","2025-09-18 14:52:51.000","224287","0","147.1455","464.4479","2025-09-18 14:52:35:235"
"1134605055","2025-09-18 14:52:51.000","224287","0","141.8783","461.1084","2025-09-18 14:52:35:250"
"1134605055","2025-09-18 14:52:51.000","224287","0","137.7702","458.0153","2025-09-18 14:52:35:268"
"1134605055","2025-09-18 14:52:51.000","224287","0","133.7653","455.4401","2025-09-18 14:52:35:284"
"1134605055","2025-09-18 14:52:51.000","224287","0","129.4593","452.7142","2025-09-18 14:52:35:301"
"1134605055","2025-09-18 14:52:51.000","224287","0","126.3415","450.9633","2025-09-18 14:52:35:318"
"1134605055","2025-09-18 14:52:51.000","224287","0","124.2344","449.2051","2025-09-18 14:52:35:335"
"1134605055","2025-09-18 14:52:51.000","224287","0","122.4235","447.2035","2025-09-18 14:52:35:350"
"1134605055","2025-09-18 14:52:51.000","224287","0","120.8366","445.1706","2025-09-18 14:52:35:368"
"1134605055","2025-09-18 14:52:51.000","224287","0","119.7734","443.2285","2025-09-18 14:52:35:384"
"1134605055","2025-09-18 14:52:51.000","224287","0","118.7314","441.2129","2025-09-18 14:52:35:403"
"1134605055","2025-09-18 14:52:51.000","224287","0","117.7634","438.9506","2025-09-18 14:52:35:418"
"1134605055","2025-09-18 14:52:51.000","224287","0","117.0023","436.9782","2025-09-18 14:52:35:436"
"1134605055","2025-09-18 14:52:51.000","224287","0","116.3633","434.9678","2025-09-18 14:52:35:451"
"1134605055","2025-09-18 14:52:51.000","224287","0","115.9137","432.8109","2025-09-18 14:52:35:469"
"1134605055","2025-09-18 14:52:51.000","224287","0","115.7373","431.7956","2025-09-18 14:52:35:485"
"1134605055","2025-09-18 14:52:51.000","224287","0","115.3646","430.5361","2025-09-18 14:52:35:503"
"1134605055","2025-09-18 14:52:51.000","224287","0","114.8382","428.9316","2025-09-18 14:52:35:518"
"1134605055","2025-09-18 14:52:51.000","224287","0","114.0085","427.1833","2025-09-18 14:52:35:536"
"1134605055","2025-09-18 14:52:51.000","224287","0","113.4427","425.4115","2025-09-18 14:52:35:551"
"1134605055","2025-09-18 14:52:51.000","224287","0","112.9219","423.6849","2025-09-18 14:52:35:570"
"1134605055","2025-09-18 14:52:51.000","224287","0","112.5605","422.0866","2025-09-18 14:52:35:584"
"1134605055","2025-09-18 14:52:51.000","224287","0","112.2262","420.4411","2025-09-18 14:52:35:604"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.877","419.5472","2025-09-18 14:52:35:619"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","419.0576","2025-09-18 14:52:35:636"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","418.766","2025-09-18 14:52:35:651"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","418.502","2025-09-18 14:52:35:671"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","418.2383","2025-09-18 14:52:35:685"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","418.1667","2025-09-18 14:52:35:719"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","417.9343","2025-09-18 14:52:35:752"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","417.875","2025-09-18 14:52:35:770"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","417.7617","2025-09-18 14:52:36:022"
"1134605055","2025-09-18 14:52:51.000","224287","0","111.8333","417.7084","2025-09-18 14:52:36:041"
"1134605055","2025-09-18 14:52:51.000","224287","0","109.1872","419.042","2025-09-18 14:52:36:788"
"1134605055","2025-09-18 14:52:51.000","224287","0","105.5094","421.8701","2025-09-18 14:52:36:805"
"1134605055","2025-09-18 14:52:51.000","224287","0","102.0778","424.5511","2025-09-18 14:52:36:822"
"1134605055","2025-09-18 14:52:51.000","224287","0","97.9102","428.0065","2025-09-18 14:52:36:839"
"1134605055","2025-09-18 14:52:51.000","224287","0","94.6328","432.3724","2025-09-18 14:52:36:855"
"1134605055","2025-09-18 14:52:51.000","224287","0","91.7546","437.5065","2025-09-18 14:52:36:872"
"1134605055","2025-09-18 14:52:51.000","224287","0","89.1257","441.9824","2025-09-18 14:52:36:889"
"1134605055","2025-09-18 14:52:51.000","224287","0","87","444.9584","2025-09-18 14:52:36:906"
"1134605055","2025-09-18 14:52:51.000","224287","0","84.4017","447.3969","2025-09-18 14:52:36:922"
"1134605055","2025-09-18 14:52:51.000","224287","0","81.5501","449.5059","2025-09-18 14:52:36:939"
"1134605055","2025-09-18 14:52:51.000","224287","0","78.9189","451.29","2025-09-18 14:52:36:956"
"1134605055","2025-09-18 14:52:51.000","224287","0","76.3848","453.127","2025-09-18 14:52:36:971"
"1134605055","2025-09-18 14:52:51.000","224287","0","74.1888","454.7979","2025-09-18 14:52:36:990"
"1134605055","2025-09-18 14:52:51.000","224287","0","72.4805","456.223","2025-09-18 14:52:37:005"
"1134605055","2025-09-18 14:52:51.000","224287","0","70.667","458.083","2025-09-18 14:52:37:023"
"1134605055","2025-09-18 14:52:51.000","224287","0","69.25","459.75","2025-09-18 14:52:37:039"
"1134605055","2025-09-18 14:52:51.000","224287","0","67.765","461.5488","2025-09-18 14:52:37:056"
"1134605055","2025-09-18 14:52:51.000","224287","0","65.9535","463.2133","2025-09-18 14:52:37:072"
"1134605055","2025-09-18 14:52:51.000","224287","0","64.6201","464.7054","2025-09-18 14:52:37:089"
"1134605055","2025-09-18 14:52:51.000","224287","0","63.2256","466.0244","2025-09-18 14:52:37:106"
"1134605055","2025-09-18 14:52:51.000","224287","0","62.4284","466.905","2025-09-18 14:52:37:123"
"1134605055","2025-09-18 14:52:51.000","224287","0","61.9167","467.4167","2025-09-18 14:52:37:139"
"1134605055","2025-09-18 14:52:51.000","224287","0","61.224","467.8786","2025-09-18 14:52:37:157"
"1134605055","2025-09-18 14:52:51.000","224287","0","60.5921","468.57","2025-09-18 14:52:37:173"
"1134605055","2025-09-18 14:52:51.000","224287","0","59.8929","469.3571","2025-09-18 14:52:37:191"
"1134605055","2025-09-18 14:52:51.000","224287","0","59.4756","469.9655","2025-09-18 14:52:37:206"
"1134605055","2025-09-18 14:52:51.000","224287","0","59.0039","470.4128","2025-09-18 14:52:37:224"
"1134605055","2025-09-18 14:52:51.000","224287","0","58.5299","470.8871","2025-09-18 14:52:37:238"
"1134605055","2025-09-18 14:52:51.000","224287","0","58.3424","471.0742","2025-09-18 14:52:37:257"
"1134605055","2025-09-18 14:52:51.000","224287","0","58.1683","471.2484","2025-09-18 14:52:37:273"
"1134605055","2025-09-18 14:52:51.000","224287","0","58.0833","471.4222","2025-09-18 14:52:37:290"
"1134605055","2025-09-18 14:52:51.000","224287","0","58.0833","471.5088","2025-09-18 14:52:37:306"
"1134605055","2025-09-18 14:52:51.000","224287","0","57.793","471.7904","2025-09-18 14:52:37:324"
"1134605055","2025-09-18 14:52:51.000","224287","0","57.4476","472.1882","2025-09-18 14:52:37:340"
"1134605055","2025-09-18 14:52:51.000","224287","0","57.1214","472.6286","2025-09-18 14:52:37:359"
"1134605055","2025-09-18 14:52:51.000","224287","0","56.8379","472.9958","2025-09-18 14:52:37:373"
"1134605055","2025-09-18 14:52:51.000","224287","0","56.5703","473.2631","2025-09-18 14:52:37:391"
"1134605055","2025-09-18 14:52:51.000","224287","0","56.3076","473.5258","2025-09-18 14:52:37:406"
"1134605055","2025-09-18 14:52:51.000","224287","0","56.0426","473.7907","2025-09-18 14:52:37:424"
"1134605055","2025-09-18 14:52:51.000","224287","0","55.6973","474.0527","2025-09-18 14:52:37:440"
"1134605055","2025-09-18 14:52:51.000","224287","0","55.5078","474.2422","2025-09-18 14:52:37:458"
"1134605055","2025-09-18 14:52:51.000","224287","0","55.375","474.25","2025-09-18 14:52:37:474"
"1134605055","2025-09-18 14:52:51.000","224287","0","55.1423","474.4411","2025-09-18 14:52:37:507"
"1134605055","2025-09-18 14:52:51.000","224287","0","53.887","473.0143","2025-09-18 14:52:37:592"
"1134605055","2025-09-18 14:52:51.000","224287","0","53.1211","469.1354","2025-09-18 14:52:37:606"
"1134605055","2025-09-18 14:52:51.000","224287","0","52.8783","463.7839","2025-09-18 14:52:37:626"
"1134605055","2025-09-18 14:52:51.000","224287","0","52.9701","458.3815","2025-09-18 14:52:37:640"
"1134605055","2025-09-18 14:52:51.000","224287","0","53.3167","452.4189","2025-09-18 14:52:37:658"
"1134605055","2025-09-18 14:52:51.000","224287","0","53.9092","444.709","2025-09-18 14:52:37:673"
"1134605055","2025-09-18 14:52:51.000","224287","0","55.2998","436.4606","2025-09-18 14:52:37:693"
"1134605055","2025-09-18 14:52:51.000","224287","0","57.012","429.5541","2025-09-18 14:52:37:707"
"1134605055","2025-09-18 14:52:51.000","224287","0","60.4583","420.4584","2025-09-18 14:52:37:727"
"1134605055","2025-09-18 14:52:51.000","224287","0","64.8581","412.3854","2025-09-18 14:52:37:741"
"1134605055","2025-09-18 14:52:51.000","224287","0","68.8499","406.1169","2025-09-18 14:52:37:759"
"1134605055","2025-09-18 14:52:51.000","224287","0","73.5397","399.1498","2025-09-18 14:52:37:774"
"1134605055","2025-09-18 14:52:51.000","224287","0","77.624","393.043","2025-09-18 14:52:37:793"
"1134605055","2025-09-18 14:52:51.000","224287","0","79.9971","389.8454","2025-09-18 14:52:37:808"
"1134605055","2025-09-18 14:52:51.000","224287","0","83.055","386.1166","2025-09-18 14:52:37:826"
"1134605055","2025-09-18 14:52:51.000","224287","0","85.9186","382.0954","2025-09-18 14:52:37:841"
"1134605055","2025-09-18 14:52:51.000","224287","0","88.7793","377.4265","2025-09-18 14:52:37:858"
"1134605055","2025-09-18 14:52:51.000","224287","0","90.9915","372.851","2025-09-18 14:52:37:874"
"1134605055","2025-09-18 14:52:51.000","224287","0","92.8376","369.6875","2025-09-18 14:52:37:891"
"1134605055","2025-09-18 14:52:51.000","224287","0","94.6748","366.917","2025-09-18 14:52:37:908"
"1134605055","2025-09-18 14:52:51.000","224287","0","96.487","364.89","2025-09-18 14:52:37:924"
"1134605055","2025-09-18 14:52:51.000","224287","0","98.5944","362.3519","2025-09-18 14:52:37:941"
"1134605055","2025-09-18 14:52:51.000","224287","0","100.3197","360.28","2025-09-18 14:52:37:958"
"1134605055","2025-09-18 14:52:51.000","224287","0","101.8105","358.5319","2025-09-18 14:52:37:975"
"1134605055","2025-09-18 14:52:51.000","224287","0","103.1315","357.1064","2025-09-18 14:52:37:995"
"1134605055","2025-09-18 14:52:51.000","224287","0","103.9095","356.2572","2025-09-18 14:52:38:007"
"1134605055","2025-09-18 14:52:51.000","224287","0","104.625","355.125","2025-09-18 14:52:38:026"
"1134605055","2025-09-18 14:52:51.000","224287","0","105.3591","354.0322","2025-09-18 14:52:38:041"
"1134605055","2025-09-18 14:52:51.000","224287","0","105.9697","352.8939","2025-09-18 14:52:38:057"
"1134605055","2025-09-18 14:52:51.000","224287","0","106.8271","351.2653","2025-09-18 14:52:38:074"
"1134605055","2025-09-18 14:52:51.000","224287","0","107.2728","350.0381","2025-09-18 14:52:38:092"
